file_name, split, width, height, width_n, height_n
a4472-Duggan_090504_9026.dng,train,4386,2920,4386,2920
a4989-IMG_2346.dng,train,2856,4290,2856,4290
a4504-_DGW7893.dng,train,2844,4284,2844,4284
a4991-20090327_at_06h08m24__MG_0852.dng,test,5634,3752,5634,3752
a4766-DSC_0356.dng,train,3900,2611,3900,2611
a4368-Duggan_090321_5857.dng,train,4386,2920,4386,2920
a4666-_DGW0244.dng,test,2844,4284,2844,4284
a4282-09-05-14-at-17h15m13s-_MG_9157.dng,train,5634,3752,5634,3752
a4416-Duggan_090428_8159.dng,train,4386,2920,4386,2920
a4418-kme_0663.dng,train,6080,4048,6080,4048
a4987-_DGW0297.dng,train,4284,2844,4284,2844
a4550-Duggan_090428_8066.dng,train,4386,2920,4386,2920
a4923-DSC_0013.dng,train,2014,3040,2014,3040
a4640-_DGW9747.dng,train,4284,2844,4284,2844
a4339-Duggan_090111_4244.dng,train,4386,2920,4386,2920
a4704-Duggan_090503_8779.dng,train,4386,2920,4386,2920
a4658-Duggan_090201_4929.dng,train,4386,2920,4386,2920
a4523-_DSC0015.dng,train,3040,2014,3040,2014
a4595-Duggan_090503_8713.dng,train,4386,2920,4386,2920
a4469-_DGW0243.dng,test,4284,2844,4284,2844
a4940-MB_070908_065.dng,train,4386,2920,4386,2920
a4728-DSC_0082.dng,train,2014,3040,2014,3040
a4297-_DSC0034.dng,val,2014,3040,2014,3040
a4486-DSC_0205.dng,train,3900,2611,3900,2611
a4593-kme_0276.dng,train,4048,6080,4048,6080
a4725-DSC_0056.dng,train,3040,2014,3040,2014
a4780-DSC_0389.dng,train,3900,2611,3900,2611
a4587-kme_2729.dng,val,4432,3322,4432,3322
a4702-_DSC0048-2.dng,test,3040,2014,3040,2014
a4999-DSC_0035.dng,train,2611,3900,2611,3900
a5000-kme_0204.dng,train,6080,4048,6080,4048
a4443-Duggan_090503_8691.dng,val,4386,2920,4386,2920
a4830-20090419_at_17h05m59__MG_2226.dng,train,5634,3752,5634,3752
a4790-kme_1092.dng,train,6080,4048,6080,4048
a4706-DSC_0066.dng,test,2014,3040,2014,3040
a4763-Duggan_080203_5123.dng,val,2920,4386,2920,4386
a4230-Duggan_090426_7798.dng,train,4386,2920,4386,2920
a4761-Duggan_090504_8960.dng,train,2920,4386,2920,4386
a4628-Duggan_090428_8108.dng,train,4386,2920,4386,2920
a4669-DSC_0152.dng,train,3040,2014,3040,2014
a4357-Duggan_090124_4645.dng,train,4386,2920,4386,2920
a4762-IMG_1657.dng,train,4290,2856,4290,2856
a4604-DSC_0003.dng,test,3040,2014,3040,2014
a4400-_DGW9653.dng,train,4284,2844,4284,2844
a4249-Duggan_090322_6001.dng,val,4386,2920,4386,2920
a4993-_DSC0079.dng,train,3040,2014,3040,2014
a4885-DSC_0125.dng,train,3900,2611,3900,2611
a4582-DSC_0343.dng,test,3900,2611,3900,2611
a4218-_DGW6302.dng,train,4284,2844,4284,2844
a4299-kme_0183.dng,train,6080,4048,6080,4048
a4965-Duggan_090405_7028.dng,val,2920,4386,2920,4386
a4815-CRW_1169.dng,test,2055,3088,2055,3088
a4844-kme_0393.dng,val,6080,4048,6080,4048
a4231-Duggan_080326_5786.dng,train,4386,2920,4386,2920
a4510-Duggan_090305_5511.dng,train,4386,2920,4386,2920
a4634-DSC_0335.dng,train,3900,2611,3900,2611
a4449-DSC_0030.dng,train,3900,2611,3900,2611
a4953-Duggan_090330_6272.dng,test,4386,2920,4386,2920
a4689-IMG_4071.dng,train,4290,2856,4290,2856
a4419-_DGW0269.dng,train,2844,4284,2844,4284
a4483-_DGW0262.dng,train,2844,4284,2844,4284
a4855-Duggan_090323_6207.dng,train,4386,2920,4386,2920
a4468-Duggan_081122_3260.dng,train,4386,2920,4386,2920
a4204-_DGW7870.dng,train,2844,4284,2844,4284
a4921-20090417_at_15h30m10__MG_1865.dng,test,3752,5634,3752,5634
a4361-_DGW9031.dng,train,2844,4284,2844,4284
a4527-kme_0590.dng,train,6080,4048,6080,4048
a4503-kme_0411.dng,train,4048,6080,4048,6080
a4225-Duggan_081109_3031.dng,val,4386,2920,4386,2920
a4404-20090519_at_22h53m01__MG_9648.dng,test,5634,3752,5634,3752
a4724-Duggan_090319_5593.dng,train,4386,2920,4386,2920
a4312-20090417_at_16h32m44__MG_1867.dng,train,5634,3752,5634,3752
a4819-Duggan_090330_6230.dng,test,4386,2920,4386,2920
a4301-_DSC0054.dng,train,3040,2014,3040,2014
a4467-Duggan_090426_7873.dng,train,4386,2920,4386,2920
a4406-DSC_0152.dng,test,3900,2611,3900,2611
a4291-20090417_at_18h46m58__MG_2026.dng,train,3752,5634,3752,5634
a4609-20090430_at_23h09m05__MG_9199.dng,train,5634,3752,5634,3752
a4316-_DSC0071.dng,val,3040,2014,3040,2014
a4558-Duggan_080410_5878.dng,train,4386,2920,4386,2920
a4831-Duggan_090406_7270.dng,test,4386,2920,4386,2920
a4579-Duggan_090212_5073.dng,train,4386,2920,4386,2920
a4829-_DGW7882.dng,train,2844,4284,2844,4284
a4677-kme_00005.dng,train,4048,6080,4048,6080
a4652-20090426_at_13h41m51__MG_0472.dng,train,3752,5634,3752,5634
a4926-DSC_0019.dng,train,2014,3040,2014,3040
a4918-Duggan_080324_5694.dng,train,4386,2920,4386,2920
a4703-Duggan_090426_7850.dng,train,4386,2920,4386,2920
a4992-09-05-19-at-20h54m07s-_MG_9601.dng,train,3752,5634,3752,5634
a4661-20090322_at_12h12m28__MG_0320.dng,train,5634,3752,5634,3752
a4650-DSC_0019-2.dng,train,2014,3040,2014,3040
a4917-DSC_0093.dng,train,2014,3040,2014,3040
a4589-Duggan_090426_7840.dng,train,4386,2920,4386,2920
a4303-DSC_0061.dng,train,3040,2014,3040,2014
a4533-DSC_0286.dng,train,3900,2611,3900,2611
a4642-Duggan_080324_5701.dng,val,4386,2920,4386,2920
a4967-kme_2360.dng,train,4432,3322,4432,3322
a4883-DSC_0304.dng,train,3900,2611,3900,2611
a4474-09-05-19-at-18h56m31s-_MG_9553.dng,train,5634,3752,5634,3752
a4561-DSC_0332.dng,train,3900,2611,3900,2611
a4327-Duggan_080127_4972.dng,train,4386,2920,4386,2920
a4678-DSC_0383.dng,train,3900,2611,3900,2611
a4380-kme_0739.dng,train,4048,6080,4048,6080
a4853-_DGW0247.dng,train,2844,4284,2844,4284
a4584-Duggan_080309_5404.dng,train,4386,2920,4386,2920
a4383-_DGW9644.dng,train,4284,2844,4284,2844
a4742-Duggan_090331_6517.dng,train,4386,2920,4386,2920
a4421-Duggan_090214_5129.dng,train,4386,2920,4386,2920
a4908-DSC_0079.dng,test,2014,3040,2014,3040
a4496-kme_0609.dng,train,6080,4048,6080,4048
a4479-09-05-19-at-18h39m42s-_MG_9545.dng,train,5634,3752,5634,3752
a4935-Duggan_090312_5580.dng,train,4386,2920,4386,2920
a4629-DSC_0251.dng,train,2611,3900,2611,3900
a4557-DSC_0477.dng,train,3900,2611,3900,2611
a4577-DSC_0111.dng,train,3040,2014,3040,2014
a4854-09-05-19-at-20h58m50s-_MG_9314.dng,train,3752,5634,3752,5634
a4909-DSC_0017-3.dng,train,2014,3040,2014,3040
a4459-_DGW0329.dng,train,4284,2844,4284,2844
a4621-IMG_4704.dng,train,4290,2856,4290,2856
a4208-20090327_at_10h50m32__MG_0937.dng,train,5634,3752,5634,3752
a4933-Duggan_090428_8040.dng,val,4386,2920,4386,2920
a4341-kme_00064.dng,train,4048,6080,4048,6080
a4509-Duggan_090504_8967.dng,train,4386,2920,4386,2920
a4959-DSC_0129.dng,train,3900,2611,3900,2611
a4470-Duggan_090123_4566.dng,train,4386,2920,4386,2920
a4423-kme_0931.dng,test,4048,6080,4048,6080
a4770-DSC_0090.dng,train,2611,3900,2611,3900
a4573-kme_0734.dng,val,4048,6080,4048,6080
a4334-kme_00587.dng,train,6080,4048,6080,4048
a4376-_DSC0106.dng,train,2014,3040,2014,3040
a4360-kme_0416.dng,train,6080,4048,6080,4048
a4318-Duggan_090321_5920.dng,test,2920,4386,2920,4386
a4636-Duggan_080216_5303.dng,train,4386,2920,4386,2920
a4229-_DGW0240.dng,train,2844,4284,2844,4284
a4363-20090417_at_12h41m34__MG_1838.dng,train,3752,5634,3752,5634
a4960-kme_0352.dng,train,4048,6080,4048,6080
a4695-09-05-17-at-15h52m54s-_MG_9215.dng,train,5634,3752,5634,3752
a4571-DSC_0035.dng,train,3040,2014,3040,2014
a4638-DSC_0281.dng,train,3900,2611,3900,2611
a4534-DSC_0095.dng,val,2014,3040,2014,3040
a4692-20090321_at_16h01m53__MG_0133.dng,train,3752,5634,3752,5634
a4738-kme_336.dng,train,3040,2014,3040,2014
a4390-DSC_0161.dng,train,3900,2611,3900,2611
a4590-_DSC0115.dng,train,3040,2014,3040,2014
a4949-09-05-15-at-23h32m37s-_MG_9407.dng,train,5634,3752,5634,3752
a4477-20090327_at_06h09m52__MG_0855.dng,train,3752,5634,3752,5634
a4731-DSC_0050.dng,train,2014,3040,2014,3040
a4941-DSC_0299.dng,train,2611,3900,2611,3900
a4371-_DSC0125.dng,test,3040,2014,3040,2014
a4904-Duggan_081024_2201.dng,train,4386,2920,4386,2920
a4405-20090419_at_18h01m18__MG_2264.dng,train,3752,5634,3752,5634
a4781-DSC_0068.dng,test,3900,2611,3900,2611
a4862-jmac_MG_1010.dng,train,4386,2920,4386,2920
a4632-DSC_0160.dng,train,2014,3040,2014,3040
a4543-kme_0612.dng,train,6080,4048,6080,4048
a4232-Duggan_090323_6181.dng,train,4386,2920,4386,2920
a4428-DSC_0031.dng,train,3040,2014,3040,2014
a4201-_DSC0120.dng,train,3040,2014,3040,2014
a4729-_DGW0345.dng,train,2844,4284,2844,4284
a4482-Duggan_090503_8712.dng,test,4386,2920,4386,2920
a4670-Duggan_080115_4464.dng,train,4386,2920,4386,2920
a4916-DSC_0069.dng,train,3900,2611,3900,2611
a4310-DSC_0007.dng,train,3040,2014,3040,2014
a4427-DSC_0466.dng,train,3900,2611,3900,2611
a4408-Duggan_080411_5973.dng,val,4386,2920,4386,2920
a4927-_DGW0242.dng,train,2844,4284,2844,4284
a4775-DSC_0040.dng,train,3040,2014,3040,2014
a4756-kme_0795.dng,train,6080,4048,6080,4048
a4375-DSC_0029.dng,train,3900,2611,3900,2611
a4955-_DGW0261.dng,test,4284,2844,4284,2844
a4755-Duggan_090323_6173.dng,train,4386,2920,4386,2920
a4646-DSC_0330.dng,train,2014,3040,2014,3040
a4613-_DGW9045.dng,train,4284,2844,4284,2844
a4564-Duggan_090406_7253.dng,train,4386,2920,4386,2920
a4786-DSC_0392.dng,test,2611,3900,2611,3900
a4576-DSC_0217.dng,train,3900,2611,3900,2611
a4608-Duggan_080413_6147.dng,train,4386,2920,4386,2920
a4654-Duggan_090221_5150.dng,train,4386,2920,4386,2920
a4352-_DGW6241.dng,test,4284,2844,4284,2844
a4233-_DGW9491.dng,train,4284,2844,4284,2844
a4331-_DGW0241.dng,val,2844,4284,2844,4284
a4409-Duggan_090503_8738.dng,train,4386,2920,4386,2920
a4212-Duggan_090321_5925.dng,test,4386,2920,4386,2920
a4606-_DSC0074.dng,val,3040,2014,3040,2014
a4835-Duggan_090426_7891.dng,train,4386,2920,4386,2920
a4679-Duggan_050710_1275.dng,train,3088,2056,3088,2056
a4715-Duggan_090503_8760.dng,train,4386,2920,4386,2920
a4890-kme_0220.dng,test,6080,4048,6080,4048
a4239-Duggan_080114_4429.dng,train,4386,2920,4386,2920
a4860-Duggan_090504_8801.dng,train,4386,2920,4386,2920
a4748-kme_0969.dng,val,6080,4048,6080,4048
a4411-Duggan_090131_4857.dng,train,4386,2920,4386,2920
a4607-050801_080948__I2E5512.dng,train,3522,2348,3522,2348
a4945-09-05-19-at-17h54m53s-_MG_9529.dng,val,3752,5634,3752,5634
a4392-Duggan_090331_6554.dng,train,4386,2920,4386,2920
a4278-DSC_0039.dng,train,3900,2611,3900,2611
a4618-_DSC0023-3.dng,train,3040,2014,3040,2014
a4981-kme_0548.dng,train,6080,4048,6080,4048
a4805-20090416_at_15h18m59__MG_1615.dng,test,3752,5634,3752,5634
a4399-Duggan_080410_5879.dng,val,4386,2920,4386,2920
a4260-kme_0309.dng,train,6080,4048,6080,4048
a4439-_DSC0012-3.dng,train,2014,3040,2014,3040
a4972-_DSC0007.dng,train,3040,2014,3040,2014
a4345-Duggan_080411_5976.dng,train,4386,2920,4386,2920
a4630-_DSC0025.dng,train,2014,3040,2014,3040
a4320-kme_0234.dng,train,6080,4048,6080,4048
a4294-dvf_107.dng,train,3920,2638,3920,2638
a4541-DSC_0040-2.dng,test,2014,3040,2014,3040
a4851-kme_274.dng,train,2014,3040,2014,3040
a4287-_DSC0083.dng,test,3040,2014,3040,2014
a4219-kme_0975.dng,train,6080,4048,6080,4048
a4227-Duggan_090504_8946.dng,train,4386,2920,4386,2920
a4990-jmac_MG_1139.dng,train,4386,2920,4386,2920
a4912-_DSC0012-2.dng,train,3040,2014,3040,2014
a4676-Duggan_090322_5973.dng,train,2920,4386,2920,4386
a4888-Duggan_081024_2295.dng,train,4386,2920,4386,2920
a4588-kme_00044.dng,train,6080,4048,6080,4048
a4429-20090425_at_17h03m55__MG_0419.dng,val,5634,3752,5634,3752
a4768-Duggan_090330_6266.dng,train,2920,4386,2920,4386
a4752-_DSC2732.dng,test,2844,4284,2844,4284
a4522-Duggan_050712_1693.dng,train,2056,3088,2056,3088
a4547-DSC_0179.dng,train,3900,2611,3900,2611
a4711-_DGW0312.dng,train,2844,4284,2844,4284
a4502-Duggan_090116_4368.dng,train,4386,2920,4386,2920
a4723-_DGW7894.dng,val,4284,2844,4284,2844
a4648-_DGW0260.dng,train,2844,4284,2844,4284
a4426-_DGW9439.dng,train,4284,2844,4284,2844
a4490-_DSC0008-2.dng,train,3040,2014,3040,2014
a4696-Duggan_080323_5686.dng,test,4386,2920,4386,2920
a4384-DSC_0322.dng,val,3900,2611,3900,2611
a4338-DSC_0206.dng,train,3900,2611,3900,2611
a4688-20090519_at_21h47m11__MG_9641.dng,train,5634,3752,5634,3752
a4431-Duggan_090330_6282.dng,train,2920,4386,2920,4386
a4293-20090406_at_22h40m24__MG_1277.dng,train,5634,3752,5634,3752
a4236-DSC_0384.dng,train,3900,2611,3900,2611
a4600-kme_0377.dng,train,6080,4048,6080,4048
a4549-kme_0589.dng,val,6080,4048,6080,4048
a4777-MB_040516_042.dng,train,3088,2056,3088,2056
a4861-Duggan_090123_4543.dng,train,4386,2920,4386,2920
a4876-DSC_0043-2.dng,test,2014,3040,2014,3040
a4602-DSC_0284.dng,train,3900,2611,3900,2611
a4954-Duggan_080312_5489.dng,test,4386,2920,4386,2920
a4272-DSC_0398.dng,train,3900,2611,3900,2611
a4795-Duggan_050704_0601.dng,val,3088,2056,3088,2056
a4680-_DSC0048.dng,train,3040,2014,3040,2014
a4772-DSC_0041.dng,train,3900,2611,3900,2611
a4951-_DGW0252.dng,train,2844,4284,2844,4284
a4936-DSC_0288.dng,train,3900,2611,3900,2611
a4417-_DSC0039-1.dng,train,2014,3040,2014,3040
a4203-_DGW0246.dng,train,4284,2844,4284,2844
a4348-Duggan_080412_6029.dng,train,4386,2920,4386,2920
a4934-DSC_0110.dng,train,3900,2611,3900,2611
a4382-DSC_0261.dng,train,2611,3900,2611,3900
a4808-DSC_0341.dng,val,3900,2611,3900,2611
a4718-_DGW9472.dng,val,2844,4284,2844,4284
a4276-_MG_9356.dng,train,5634,3752,5634,3752
a4884-DSC_0207.dng,val,3900,2611,3900,2611
a4764-kme_0243.dng,test,6080,4048,6080,4048
a4789-20090419_at_15h33m19__MG_2190.dng,train,3752,5634,3752,5634
a4733-Duggan_050709_1059.dng,train,3088,2056,3088,2056
a4919-_DGW9626.dng,train,4284,2844,4284,2844
a4903-DSC_0270.dng,train,3900,2611,3900,2611
a4450-_DGW0270.dng,test,2844,4284,2844,4284
a4875-DSC_0382.dng,train,3900,2611,3900,2611
a4901-DSC_0234.dng,train,3900,2611,3900,2611
a4317-DSC_0224.dng,train,3900,2611,3900,2611
a4313-Duggan_080413_6158.dng,train,2920,4386,2920,4386
a4928-Duggan_090127_4793.dng,test,4386,2920,4386,2920
a4635-DSC_0017.dng,train,2014,3040,2014,3040
a4407-kme_0197.dng,train,4048,6080,4048,6080
a4309-DSC_0195.dng,train,3900,2611,3900,2611
a4379-20090327_at_02h48m10__MG_0384.dng,train,3752,5634,3752,5634
a4662-Duggan_080115_4605.dng,train,4386,2920,4386,2920
a4771-DSC_0402.dng,train,3900,2611,3900,2611
a4956-_DSC0012.dng,train,3040,2014,3040,2014
a4596-DSC_0094.dng,train,3900,2611,3900,2611
a4412-20090417_at_18h17m13__MG_2017.dng,train,3752,5634,3752,5634
a4372-DSC_0073.dng,val,3040,2014,3040,2014
a4476-IMG_4029.dng,train,2856,4290,2856,4290
a4942-kme_0895.dng,train,6080,4048,6080,4048
a4209-kme_0486.dng,train,6080,4048,6080,4048
a4433-Duggan_090504_8957.dng,train,2920,4386,2920,4386
a4489-_DSC0064.dng,train,3040,2014,3040,2014
a4944-DSC_0431.dng,train,3900,2611,3900,2611
a4403-DSC_0130.dng,train,2611,3900,2611,3900
a4563-_DSC0171.dng,train,3040,2014,3040,2014
a4773-kme_2749.dng,train,4432,3322,4432,3322
a4325-_DSC0005-1.dng,train,3040,2014,3040,2014
a4592-Duggan_090331_6589.dng,test,4386,2920,4386,2920
a4683-kme_0627.dng,test,4048,6080,4048,6080
a4298-Duggan_090504_9090.dng,train,4386,2920,4386,2920
a4950-_DGW0249.dng,train,4284,2844,4284,2844
a4267-20090414_at_23h13m08__MG_1367.dng,train,5634,3752,5634,3752
a4856-_DSC0013.dng,train,3040,2014,3040,2014
a4994-Duggan_050709_1181.dng,train,3088,2056,3088,2056
a4681-DSC_0445.dng,train,3900,2611,3900,2611
a4269-09-05-19-at-18h33m41s-_MG_9542.dng,train,3752,5634,3752,5634
a4347-kme_0947.dng,train,6080,4048,6080,4048
a4264-Duggan_090428_8025.dng,test,4386,2920,4386,2920
a4223-kme_00003.dng,val,4048,6080,4048,6080
a4583-kme_0574.dng,train,4048,6080,4048,6080
a4494-Duggan_081010_1923.dng,train,4386,2920,4386,2920
a4842-_DSC0023-2.dng,train,3040,2014,3040,2014
a4253-kme_0125.dng,train,4048,6080,4048,6080
a4536-DSC_0255.dng,train,3900,2611,3900,2611
a4845-kme_468.dng,train,3522,2348,3522,2348
a4698-09-05-17-at-20h52m53s-_MG_9266.dng,train,3752,5634,3752,5634
a4544-DSC_0252.dng,train,3900,2611,3900,2611
a4461-_MG_7166.dng,val,2920,4386,2920,4386
a4517-Duggan_090406_7318.dng,train,4386,2920,4386,2920
a4796-20090208_at_17h53m27__MG_0089.dng,train,5634,3752,5634,3752
a4554-DSC_0028-2.dng,train,3040,2014,3040,2014
a4657-DSC_0196.dng,test,3900,2611,3900,2611
a4649-Ja_Pe-58.dng,train,4248,2388,4248,2388
a4701-kme_0138.dng,train,6080,4048,6080,4048
a4881-Duggan_090405_7225.dng,train,4386,2920,4386,2920
a4448-Duggan_080119_4778.dng,train,4386,2920,4386,2920
a4343-DSC_0253.dng,train,3900,2611,3900,2611
a4647-DSC_0128.dng,train,3900,2611,3900,2611
a4304-09-05-19-at-18h03m17s-_MG_9540.dng,train,5634,3752,5634,3752
a4793-Duggan_090330_6227.dng,train,4386,2920,4386,2920
a4982-DSC_0066.dng,train,3900,2611,3900,2611
a4210-kme_0540.dng,train,4048,6080,4048,6080
a4633-_DGW8845.dng,train,4284,2844,4284,2844
a4445-kme_0333.dng,train,6080,4048,6080,4048
a4769-Duggan_090320_5608.dng,train,4386,2920,4386,2920
a4402-_DSC0017.dng,train,3040,2014,3040,2014
a4538-DSC_0456.dng,train,3900,2611,3900,2611
a4837-_DGW7872.dng,test,2844,4284,2844,4284
a4518-kme_0818.dng,train,4048,6080,4048,6080
a4254-DSC_0066.dng,train,3040,2014,3040,2014
a4542-Duggan_080411_6019.dng,train,4386,2920,4386,2920
a4673-CRW_0009.dng,val,2176,1448,2176,1448
a4627-LS20050429d650046.dng,train,5010,3335,5010,3335
a4526-_DGW7879.dng,test,2844,4284,2844,4284
a4466-20090327_at_11h08m58__MG_0964.dng,train,3752,5634,3752,5634
a4824-_DGW0282.dng,train,2844,4284,2844,4284
a4605-Duggan_090108_4208.dng,val,4386,2920,4386,2920
a4872-_DGW0314.dng,train,4284,2844,4284,2844
a4359-20060614_102352__E6B1561.dng,val,3522,2348,3522,2348
a4995-kme_00069.dng,train,6080,4048,6080,4048
a4932-050814_152422__MG_4258.dng,train,3522,2348,3522,2348
a4551-kme_0625.dng,val,4048,6080,4048,6080
a4532-DSC_0141.dng,train,3900,2611,3900,2611
a4540-Duggan_080411_5948.dng,val,4386,2920,4386,2920
a4791-Duggan_090131_4873.dng,train,4386,2920,4386,2920
a4570-_DGW0236.dng,train,2844,4284,2844,4284
a4499-DSC_0436.dng,train,3900,2611,3900,2611
a4367-IMG_1866.dng,train,3522,2348,3522,2348
a4438-Duggan_090330_6313.dng,train,4386,2920,4386,2920
a4273-_DGW0250.dng,train,2844,4284,2844,4284
a4892-DSC_0126.dng,train,2611,3900,2611,3900
a4420-DSC_0054.dng,train,3900,2611,3900,2611
a4350-DSC_0185.dng,train,3900,2611,3900,2611
a4656-DSC_0232.dng,train,2611,3900,2611,3900
a4799-DSC_0470.dng,train,3900,2611,3900,2611
a4820-DSC_0210.dng,train,3900,2611,3900,2611
a4539-kme_0135.dng,train,4048,6080,4048,6080
a4243-_DGW9580.dng,test,4284,2844,4284,2844
a4611-09-05-19-at-17h52m02s-_MG_9528.dng,val,3752,5634,3752,5634
a4814-Duggan_080114_4419.dng,train,4386,2920,4386,2920
a4513-DSC_0001.dng,train,3040,2014,3040,2014
a4395-Duggan_090503_8734.dng,train,4386,2920,4386,2920
a4326-DSC_0461.dng,train,3900,2611,3900,2611
a4857-_DSC0008-1.dng,train,3040,2014,3040,2014
a4220-Duggan_090305_5359.dng,train,4386,2920,4386,2920
a4378-_DGW0272.dng,train,2844,4284,2844,4284
a4315-DSC_0009-2.dng,train,3040,2014,3040,2014
a4332-DSC_0047.dng,train,2611,3900,2611,3900
a4484-DSC_0002.dng,train,2014,3040,2014,3040
a4655-20090214_at_00h14m18__78U3080.dng,train,3906,2600,3906,2600
a4221-Duggan_080126_4855.dng,train,4386,2920,4386,2920
a4826-Duggan_080821_1199.dng,train,4386,2920,4386,2920
a4624-Duggan_090322_5962.dng,train,4386,2920,4386,2920
a4471-Duggan_090321_5859.dng,train,4386,2920,4386,2920
a4802-DSC_0133.dng,test,2014,3040,2014,3040
a4415-kme_0239.dng,val,6080,4048,6080,4048
a4873-kme_0564.dng,train,4048,6080,4048,6080
a4836-DSC_0060.dng,test,3040,2014,3040,2014
a4726-DSC_0120.dng,train,2014,3040,2014,3040
a4389-_DGW7865.dng,train,4284,2844,4284,2844
a4495-kme_2356.dng,test,3322,4432,3322,4432
a4501-DSC_0354.dng,train,3900,2611,3900,2611
a4710-DSC_0077.dng,train,3040,2014,3040,2014
a4813-20090404_at_00h13m25__MG_1266.dng,train,5634,3752,5634,3752
a4213-DSC_0016.dng,train,2014,3040,2014,3040
a4620-20090417_at_01h35m03__MG_1723.dng,train,5634,3752,5634,3752
a4714-Duggan_080613_8704.dng,train,4386,2920,4386,2920
a4373-DSC_0050-2.dng,train,2014,3040,2014,3040
a4255-jmac_DSC2639.dng,train,2014,3040,2014,3040
a4749-20090415_at_19h11m53__MG_1442.dng,train,5634,3752,5634,3752
a4874-20090320_at_19h15m51__MG_0126.dng,train,5634,3752,5634,3752
a4898-Duggan_090212_5075.dng,test,4386,2920,4386,2920
a4256-_DGW0339.dng,test,2844,4284,2844,4284
a4615-_DGW0334.dng,val,2844,4284,2844,4284
a4730-DSC_0148.dng,train,3900,2611,3900,2611
a4302-20090425_at_17h00m59__MG_0404.dng,train,3752,5634,3752,5634
a4847-DSC_0013-2.dng,train,3040,2014,3040,2014
a4603-Duggan_050714_1956.dng,train,3088,2056,3088,2056
a4455-Duggan_080106_4325.dng,train,4386,2920,4386,2920
a4300-_DGW0239.dng,train,2844,4284,2844,4284
a4342-DSC_0043.dng,train,2014,3040,2014,3040
a4754-kme_0508.dng,train,6080,4048,6080,4048
a4224-DSC_0321.dng,train,2611,3900,2611,3900
a4202-DSC_0439.dng,train,3900,2611,3900,2611
a4641-_DSC0021.dng,val,3040,2014,3040,2014
a4353-_DGW0322.dng,train,2844,4284,2844,4284
a4601-Duggan_090331_6495.dng,train,4386,2920,4386,2920
a4387-kme_591.dng,test,3024,4032,3024,4032
a4462-Duggan_090331_6525.dng,train,4386,2920,4386,2920
a4787-JI2E5746.dng,train,2348,3522,2348,3522
a4660-kme_0489.dng,train,4048,6080,4048,6080
a4354-DSC_0347.dng,train,3900,2611,3900,2611
a4319-DSC_0132.dng,train,3040,2014,3040,2014
a4807-_DSC0037.dng,train,2014,3040,2014,3040
a4818-kme_0771.dng,val,4048,6080,4048,6080
a4286-kme_090.dng,train,3908,2602,3908,2602
a4465-DSC_0051.dng,train,2014,3040,2014,3040
a4258-_DSC0012-4.dng,train,2014,3040,2014,3040
a4506-_DSC0018.dng,train,2014,3040,2014,3040
a4205-20090328_at_03h38m11__MG_1173.dng,train,3752,5634,3752,5634
a4560-Duggan_090405_7058.dng,val,4386,2920,4386,2920
a4234-DSC_0122.dng,train,3900,2611,3900,2611
a4997-kme_0558.dng,train,4048,6080,4048,6080
a4393-kme_0617.dng,val,4048,6080,4048,6080
a4852-kme_288.dng,train,3068,2048,3068,2048
a4865-Duggan_090331_6584.dng,train,4386,2920,4386,2920
a4365-DSC_0104.dng,train,2014,3040,2014,3040
a4821-kme_00032.dng,test,6080,4048,6080,4048
a4374-09-05-19-at-17h54m57s-_MG_9531.dng,train,3752,5634,3752,5634
a4274-dgw_068.dng,train,4284,2844,4284,2844
a4806-Duggan_090207_4948.dng,train,2920,4386,2920,4386
a4739-DSC_0147.dng,train,3040,2014,3040,2014
a4492-DSC_0019.dng,train,3040,2014,3040,2014
a4887-_92V6834.dng,train,2600,3906,2600,3906
a4497-kme_1003.dng,train,4048,6080,4048,6080
a4321-kme_0635.dng,train,6080,4048,6080,4048
a4335-Duggan_090123_4520.dng,train,4386,2920,4386,2920
a4774-_DGW0330.dng,val,4284,2844,4284,2844
a4939-_DGW0287.dng,train,4284,2844,4284,2844
a4745-Duggan_090330_6275.dng,train,4386,2920,4386,2920
a4822-DSC_0061.dng,val,3900,2611,3900,2611
a4308-Duggan_090209_4996.dng,train,4386,2920,4386,2920
a4295-20090426_at_13h13m22__MG_0460.dng,train,5634,3752,5634,3752
a4512-09-05-19-at-18h43m31s-_MG_9546.dng,train,5634,3752,5634,3752
a4397-Duggan_080819_1155.dng,train,4386,2920,4386,2920
a4746-_DGW9510.dng,train,2844,4284,2844,4284
a4307-20050328_161219__MG_0628.dng,train,3522,2348,3522,2348
a4432-Duggan_081114_3124.dng,val,4386,2920,4386,2920
